CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,cluster,persona,pc1,pc2,country,avg_basket,tenure_days,annualized_clv_proxy
12583,3,15,7281.38,5,5,5,555,Champions,2,VIP B2B Accounts,3.463622705317493,-0.24802960585769795,France,485.43,370,7182.98
12584,4,9,2338.15,5,5,5,555,Champions,2,VIP B2B Accounts,2.278445191753643,-0.9489095818255828,Italy,259.79,276,3092.12
12585,234,2,2040.1,1,2,4,124,At Risk,3,Loyal Repeat Buyers,0.5354044033436077,1.9434702163389599,Germany,1020.05,117,6364.41
12586,17,1,196.94000000000003,4,1,1,411,Promising,1,Dormant Former Buyers,-1.5018026455306788,-0.31650809612535924,Italy,196.94,0,2363.28
12587,8,1,144.0,5,1,1,511,New Customers,1,Dormant Former Buyers,-1.54582588674673,-0.894669719320473,Finland,144.0,0,1728.0
12588,39,1,214.9,3,1,1,311,About to Sleep,1,Dormant Former Buyers,-1.667128585831768,-0.012685583665237936,Finland,214.9,0,2578.8
12589,29,2,646.68,4,2,3,423,Promising,4,Engaged New Buyers,0.2240656027358686,-0.06843843302774517,France,323.34,115,2052.51
12590,211,2,9864.26,1,2,5,125,At Risk,0,Casual Low-Value Buyers,0.929470051861504,4.5738399573636315,Germany,4932.13,0,118371.12
12591,317,1,452.85,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.6848912086408872,1.466023335169503,Italy,452.85,0,5434.2
12592,92,2,437.6,2,2,2,222,At Risk,4,Engaged New Buyers,-0.4083403701383724,-0.32678358640419314,Germany,218.8,121,1320.03
12593,109,3,418.1,2,3,2,232,At Risk,4,Engaged New Buyers,-0.445210139296037,-0.8795496560338623,France,139.37,110,1387.33
12594,38,10,3338.2200000000003,3,5,5,355,Loyal Customers,2,VIP B2B Accounts,1.9965708834329527,-0.1441280125173075,Italy,333.82,285,4275.26
12596,51,2,618.27,3,2,3,323,About to Sleep,4,Engaged New Buyers,0.11988570877574216,-0.056585667287376816,Spain,309.14,190,1187.73
12597,19,4,3811.22,4,4,5,445,Champions,3,Loyal Repeat Buyers,2.020429141417558,1.170636507072521,Spain,952.8,248,5609.26
12598,10,8,3023.08,5,5,5,555,Champions,2,VIP B2B Accounts,2.214879733135469,-0.2554984545153478,France,377.88,275,4012.45
12599,29,7,1032.58,4,5,4,454,Champions,4,Engaged New Buyers,1.0292390432537417,-1.2590107984540797,France,147.51,275,1370.52
12600,29,10,2599.04,4,5,5,455,Champions,2,VIP B2B Accounts,1.9087606652205404,-0.5597949090020027,Germany,259.9,342,2773.83
12601,190,5,577.0600000000001,1,4,3,143,Cannot Lose Them,4,Engaged New Buyers,-0.1890919091180809,-1.0503577759612888,Germany,115.41,142,1483.29
12602,59,1,153.12,3,1,1,311,About to Sleep,1,Dormant Former Buyers,-2.054189655593578,-0.3666191103555567,France,153.12,0,1837.44
12603,22,1,739.1999999999999,4,1,3,413,Promising,0,Casual Low-Value Buyers,-0.5249418580583888,1.4996871176211024,Germany,739.2,0,8870.4
12604,79,2,254.18,2,2,2,222,At Risk,4,Engaged New Buyers,-0.718678643186231,-1.1296827355824404,France,127.09,182,509.76
12607,60,1,1579.51,3,1,4,314,About to Sleep,0,Casual Low-Value Buyers,-0.20803617633481117,2.740731968183243,USA,1579.51,0,18954.12
12609,78,3,1126.85,2,3,4,234,At Risk,3,Loyal Repeat Buyers,0.5824916139382559,0.26894727476842145,Germany,375.62,240,1713.75
12610,23,5,2099.54,4,4,5,445,Champions,3,Loyal Repeat Buyers,1.3845905963153724,0.21301824271818365,Italy,419.91,103,7440.12
12611,52,1,1193.32,3,1,4,314,About to Sleep,0,Casual Low-Value Buyers,-0.38955770596075584,2.334095926107801,Italy,1193.32,0,14319.84
12612,74,1,704.0400000000001,2,1,3,213,Hibernating,0,Casual Low-Value Buyers,-0.9105949241243376,1.713135539358706,Germany,704.04,0,8448.48
12613,57,5,3344.38,3,4,5,345,Loyal Customers,3,Loyal Repeat Buyers,1.6218239404012391,0.9616175335847919,Germany,668.88,204,5983.82
12614,278,1,315.6,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.9328529361388775,0.9550801595448851,Germany,315.6,0,3787.2
12615,2,4,2291.19,5,4,5,545,Champions,2,VIP B2B Accounts,2.0985547283353116,0.09270023375257683,France,572.8,166,5037.86
12616,95,2,713.3,2,2,3,223,At Risk,4,Engaged New Buyers,0.06470817936585764,0.2707855487609189,France,356.65,202,1288.88
12617,29,1,352.98,4,1,2,412,Promising,0,Casual Low-Value Buyers,-1.189525603626659,0.5787554073687459,France,352.98,0,4235.76
12618,22,1,177.31,4,1,1,411,Promising,1,Dormant Former Buyers,-1.656803529853843,-0.3980308062880853,Italy,177.31,0,2127.72
12619,16,9,3641.24,4,5,5,455,Champions,2,VIP B2B Accounts,2.242622004466763,-0.05405466056708581,Germany,404.58,237,5607.82
12620,15,3,1339.41,4,3,4,434,Potential Loyalists,3,Loyal Repeat Buyers,1.1441131298910856,0.15044369863132617,France,446.47,189,2586.69
12621,2,20,13689.67,5,5,5,555,Champions,2,VIP B2B Accounts,4.143847614822264,0.11620948033591581,Germany,684.48,364,13727.28
12622,232,1,180.1,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.3241474190999583,0.16792397197757042,Germany,180.1,0,2161.2
12623,276,1,305.1,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.9575605694777085,0.908419767901207,Germany,305.1,0,3661.2
12624,106,2,641.13,2,2,3,223,At Risk,4,Engaged New Buyers,-0.24490405364813314,0.2749575363486375,France,320.56,71,3295.95
12625,212,2,2683.82,1,2,5,125,At Risk,3,Loyal Repeat Buyers,0.7656938442777814,2.295960542772088,Germany,1341.91,107,9155.09
12626,23,9,6620.48,4,5,5,455,Champions,2,VIP B2B Accounts,2.661936756989901,0.7945259964220738,Germany,735.61,303,7975.17
12627,11,7,4478.53,5,5,5,555,Champions,2,VIP B2B Accounts,2.322414114844001,0.5630423582628695,Germany,639.79,129,12671.81
12628,4,3,786.46,5,3,3,533,Potential Loyalists,4,Engaged New Buyers,0.8512622703389212,-0.6994345775626143,Germany,262.15,60,4784.3
12630,10,2,1270.88,5,2,4,524,New Customers,3,Loyal Repeat Buyers,0.8316684744955274,0.7334901011095989,Finland,635.44,34,13643.27
12631,57,1,640.5,3,1,3,313,About to Sleep,0,Casual Low-Value Buyers,-0.9102449739837059,1.5266900064816076,Finland,640.5,0,7686.0
12633,59,4,2163.98,3,4,5,345,Loyal Customers,3,Loyal Repeat Buyers,1.2334724526049754,0.6848861859987561,Germany,541.0,229,3449.14
12635,90,2,1689.18,2,2,4,224,At Risk,3,Loyal Repeat Buyers,0.5556546131853005,1.5361935110328615,Germany,844.59,65,9485.4
12637,67,8,6002.9,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,2.211804400465863,1.0948270990699889,France,750.36,256,8558.82
12638,33,1,671.69,4,1,3,413,Promising,0,Casual Low-Value Buyers,-0.7157222258887896,1.4642220757007687,Sweden,671.69,0,8060.28
12639,239,1,486.1,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.5460656191807232,1.4940205056813585,Sweden,486.1,0,5833.2
12640,24,3,1174.58,4,3,4,434,Potential Loyalists,3,Loyal Repeat Buyers,0.6877738801978713,0.21875042827353963,France,391.53,57,7521.43
12641,115,1,185.9,2,1,1,211,Hibernating,1,Dormant Former Buyers,-2.0943553736792877,0.04572083534848824,Sweden,185.9,0,2230.8
12642,25,3,1013.26,4,3,4,434,Potential Loyalists,3,Loyal Repeat Buyers,0.6257591203088786,-0.010183553400874784,Germany,337.75,82,4510.24
12643,128,6,3344.64,2,5,5,255,Cannot Lose Them,3,Loyal Repeat Buyers,1.4352481047475618,0.8962727535573625,France,557.44,204,5984.28
12644,130,1,477.91,2,1,2,212,Hibernating,0,Casual Low-Value Buyers,-1.3818319806880757,1.3288461918103136,Germany,477.91,0,5734.92
12645,34,4,1775.18,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,1.2730314341653186,0.27028842831461175,Germany,443.8,282,2297.66
12646,5,2,1346.97,5,2,4,524,New Customers,3,Loyal Repeat Buyers,1.1025976936151225,0.6389580581878468,USA,673.48,44,11173.73
12647,22,12,3722.82,4,5,5,455,Champions,2,VIP B2B Accounts,2.3319280473315396,-0.40389612154620497,Germany,310.23,346,3927.25
12648,155,1,318.05,2,1,2,212,Hibernating,0,Casual Low-Value Buyers,-1.7560757459379739,0.8284622254689779,Germany,318.05,0,3816.6
12649,107,3,623.51,2,3,3,233,At Risk,4,Engaged New Buyers,-0.13182800121261867,-0.34846282199157025,Germany,207.84,105,2167.44
12650,3,1,314.44,5,1,2,512,New Customers,0,Casual Low-Value Buyers,-0.6897464796964876,-0.049390312950469153,France,314.44,0,3773.28
12651,335,1,114.0,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.792708545494192,-0.35131820226775035,France,114.0,0,1368.0
12652,331,1,919.98,1,1,3,113,Hibernating,0,Casual Low-Value Buyers,-1.1348089174501035,2.4196587515155663,France,919.98,0,11039.76
12653,149,2,2209.85,2,2,5,225,At Risk,3,Loyal Repeat Buyers,0.7729024695186667,1.917887008994053,Israel,1104.92,147,5487.04
12654,11,5,601.98,5,4,3,543,Champions,4,Engaged New Buyers,0.7851906545013857,-1.7261497147419815,Germany,120.4,284,773.67
12656,17,5,4051.17,4,4,5,445,Champions,3,Loyal Repeat Buyers,2.1282115698376503,0.9347852562432291,France,810.23,216,6845.73
12657,11,4,1643.18,5,4,4,544,Champions,3,Loyal Repeat Buyers,1.2602087184825383,0.08115598929893439,France,410.8,67,8951.65
12658,19,1,686.05,4,1,3,413,Promising,0,Casual Low-Value Buyers,-0.5431688386578163,1.3674329497357474,Germany,686.05,0,8232.6
12659,30,1,91.68,4,1,1,411,Promising,1,Dormant Former Buyers,-2.2647661658005083,-1.200170958031184,France,91.68,0,1100.16
12660,11,1,245.1,5,1,1,511,New Customers,0,Casual Low-Value Buyers,-1.2096147730374507,-0.12164221121635545,France,245.1,0,2941.2
12662,1,11,3849.78,5,5,5,555,Champions,2,VIP B2B Accounts,3.061129310998142,-0.8195753822378085,Germany,349.98,372,3777.34
12664,8,9,4881.88,5,5,5,555,Champions,2,VIP B2B Accounts,2.714423336979032,0.15381827792475652,Finland,542.43,314,5674.8
12665,325,1,63.0,1,1,1,111,Hibernating,1,Dormant Former Buyers,-3.249856326786446,-1.139772061161598,Germany,63.0,0,756.0
12667,58,1,620.13,3,1,3,313,About to Sleep,0,Casual Low-Value Buyers,-0.9409223672847449,1.487693567105239,Finland,620.13,0,7441.56
12668,12,4,3807.15,5,4,5,545,Champions,3,Loyal Repeat Buyers,2.2062477597216756,1.0302182721591817,Germany,951.79,343,4051.34
12669,151,3,2744.03,2,3,5,235,At Risk,3,Loyal Repeat Buyers,0.9442714896767194,1.703251631931742,France,914.68,105,9538.77
12670,10,5,2996.05,5,4,5,545,Champions,3,Loyal Repeat Buyers,2.0381354026042326,0.4138991535051733,France,599.21,222,4925.94
12672,330,1,225.9,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.247919028288985,0.551185388080232,France,225.9,0,2710.8
12673,5,2,610.52,5,2,3,523,New Customers,4,Engaged New Buyers,0.8410632442354852,-0.6425831020644832,Germany,305.26,321,694.2
12674,39,4,1970.6,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,1.221814817465457,0.4999368560037369,France,492.65,169,4256.03
12676,25,6,1331.39,4,5,4,454,Champions,4,Engaged New Buyers,1.2368197385858357,-0.7450132758682978,Sweden,221.9,286,1699.15
12678,42,12,17628.46,3,5,5,355,Loyal Customers,2,VIP B2B Accounts,3.363966715600656,1.8262112443547123,France,1469.04,311,20689.35
12679,59,4,1113.02,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,0.7023411416744784,-0.19748463279291714,France,278.26,225,1805.57
12680,1,4,862.81,5,4,3,543,Champions,2,VIP B2B Accounts,1.3695612879204035,-1.2561456061327265,France,215.7,112,2811.84
12681,15,22,13787.54,4,5,5,455,Champions,2,VIP B2B Accounts,3.6853095382588306,0.38715250586551475,France,626.71,353,14256.24
12682,4,31,12279.82,5,5,5,555,Champions,2,VIP B2B Accounts,4.062456933239468,-0.5366549608439949,France,396.12,367,12212.9
12683,4,15,8476.57,5,5,5,555,Champions,2,VIP B2B Accounts,3.5142812739847837,0.009660209795488072,France,565.1,361,8570.49
12684,8,7,2283.63,5,5,5,555,Champions,2,VIP B2B Accounts,1.957691854142763,-0.4544936065021469,France,326.23,205,4065.98
12685,28,6,2863.08,4,5,5,455,Champions,3,Loyal Repeat Buyers,1.5387008940819498,0.46962760431330863,France,477.18,65,16077.3
12686,372,1,89.14,1,1,1,111,Hibernating,1,Dormant Former Buyers,-3.01705452718015,-0.6514514149824867,France,89.14,0,1069.68
12688,114,1,4873.81,2,1,5,215,Hibernating,0,Casual Low-Value Buyers,0.5014883714926721,4.391701270877205,Israel,4873.81,0,58485.72
12689,26,2,1247.61,4,2,4,424,Promising,3,Loyal Repeat Buyers,0.7527012283668356,0.7959992894897483,France,623.8,101,4508.69
12690,206,1,389.01,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.6794130685104387,1.1628153335099347,France,389.01,0,4668.12
12691,28,6,1035.8,4,5,4,454,Champions,4,Engaged New Buyers,1.0317022518008296,-1.0688113962364343,France,172.63,329,1149.14
12693,127,4,855.91,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,0.24216750607704593,-0.3496832913991602,Germany,213.98,192,1627.12
12694,70,2,869.67,3,2,3,323,About to Sleep,3,Loyal Repeat Buyers,0.20143578868782872,0.5315043593485225,France,434.84,112,2834.19
12695,7,4,582.1,5,4,3,543,Champions,4,Engaged New Buyers,0.7608063679407814,-1.5205228665152917,France,145.52,203,1046.63
12697,29,3,957.59,4,3,4,434,Potential Loyalists,3,Loyal Repeat Buyers,0.6376480789524609,-0.11319491777905016,Sweden,319.2,140,2496.57
12700,8,4,4939.99,5,4,5,545,Champions,3,Loyal Repeat Buyers,2.4274668925743685,1.3491090621956823,France,1235.0,207,8710.61
12701,80,2,797.71,2,2,3,223,At Risk,3,Loyal Repeat Buyers,0.16245873125214108,0.40505308982206345,Germany,398.86,162,1797.31
12702,20,1,219.0,4,1,1,411,Promising,1,Dormant Former Buyers,-1.4630290823160579,-0.13933523083872737,Germany,219.0,0,2628.0
12703,71,1,283.55,3,1,2,312,About to Sleep,0,Casual Low-Value Buyers,-1.6201185244634142,0.49382096940259124,Germany,283.55,0,3402.6
12704,7,8,2340.84,5,5,5,555,Champions,2,VIP B2B Accounts,2.007175486859449,-0.6094090739824235,Finland,292.6,162,5274.11
12705,15,9,6868.29,4,5,5,455,Champions,2,VIP B2B Accounts,2.832097552938726,0.7342899437276378,Germany,763.14,341,7351.69
12707,292,1,603.42,1,1,3,113,Hibernating,0,Casual Low-Value Buyers,-1.433034926886701,1.8287171882240916,France,603.42,0,7241.04
12708,30,10,2712.91,4,5,5,455,Champions,2,VIP B2B Accounts,1.930985337670127,-0.49370883582951625,Germany,271.29,338,2929.62
12709,15,15,9706.52,4,5,5,455,Champions,2,VIP B2B Accounts,3.275292318482136,0.46721078918836795,Germany,647.1,351,10093.67
12710,97,3,1149.02,2,3,4,234,At Risk,3,Loyal Repeat Buyers,0.3798967868516234,0.44218129779273535,Germany,383.01,104,4032.62
12712,29,13,4396.13,4,5,5,455,Champions,2,VIP B2B Accounts,2.4096968470545383,-0.23242048436044255,Germany,338.16,342,4691.78
12713,1,1,848.55,5,1,3,513,New Customers,0,Casual Low-Value Buyers,0.3015341759876129,1.1082739256170575,Germany,848.55,0,10182.6
12714,9,5,4708.86,5,4,5,545,Champions,2,VIP B2B Accounts,2.4717379065400533,0.964662768508853,France,941.77,285,6030.65
12715,106,1,343.36,2,1,2,212,Hibernating,0,Casual Low-Value Buyers,-1.5847015116448184,0.8414599733276437,Sweden,343.36,0,4120.32
12716,4,2,1053.49,5,2,4,524,New Customers,3,Loyal Repeat Buyers,1.1585980186553273,0.145577953299373,France,526.74,129,2980.81
12717,151,2,1030.98,2,2,4,224,At Risk,3,Loyal Repeat Buyers,0.08075781032374935,0.9573188989574689,Greece,515.49,94,4003.27
12718,71,1,238.25,3,1,1,311,About to Sleep,1,Dormant Former Buyers,-1.758003308988333,0.2626386318893709,France,238.25,0,2859.0
12719,5,2,644.95,5,2,3,523,New Customers,4,Engaged New Buyers,0.5715411451481358,-0.3743423572115343,France,322.48,59,3989.94
12720,3,25,5781.73,5,5,5,555,Champions,2,VIP B2B Accounts,3.453387479603514,-1.2823632181287514,Germany,231.27,366,5765.93
12721,32,6,2656.13,4,5,5,455,Champions,3,Loyal Repeat Buyers,1.7376324132192909,0.21527960671008056,France,442.69,323,3001.51
12722,85,4,997.63,2,4,4,244,Cannot Lose Them,4,Engaged New Buyers,0.28049596283373707,-0.11509892681309436,France,249.41,65,5602.08
12723,4,5,725.07,5,4,3,543,Champions,4,Engaged New Buyers,0.9052494315621766,-1.508633302203372,France,145.01,61,4338.53
12724,5,4,1031.41,5,4,4,544,Champions,4,Engaged New Buyers,1.3871974849143762,-0.884211033454626,France,257.85,327,1151.27
12725,371,1,427.8,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.7760771702061162,1.427260237133736,Italy,427.8,0,5133.6
12726,28,7,2609.1,4,5,5,455,Champions,3,Loyal Repeat Buyers,1.8078223066934902,-0.056517749857914225,France,372.73,329,2894.59
12727,11,7,3980.7,5,5,5,555,Champions,2,VIP B2B Accounts,2.3907117330491725,0.30514647954361496,France,568.67,309,4702.12
12728,71,4,836.33,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.4496458755388989,-0.5514479331965042,France,209.08,261,1169.58
12729,114,1,453.01,2,1,2,212,Hibernating,0,Casual Low-Value Buyers,-1.3860523893241732,1.2269859852812097,France,453.01,0,5436.12
12731,24,12,18895.91,4,5,5,455,Champions,2,VIP B2B Accounts,3.595453902420359,1.7803518709141668,France,1574.66,341,20225.83
12732,180,1,236.26,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.0352332531245114,0.46857204342365166,France,236.26,0,2835.12
12733,234,1,383.95,1,1,2,112,Hibernating,0,Casual Low-Value Buyers,-1.7270369372949212,1.1752788420619424,USA,383.95,0,4607.4
12734,353,1,110.4,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.833317463420636,-0.38143287680206295,France,110.4,0,1324.8
12735,315,2,779.5699999999999,1,2,3,123,At Risk,0,Casual Low-Value Buyers,-0.6285318514610658,0.9277567978018072,France,389.78,21,9354.84
12736,333,1,234.0,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.2226755143883197,0.6000746014708696,France,234.0,0,2808.0
12738,372,1,155.35,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.5791206744929753,0.08280343474021455,Germany,155.35,0,1864.2
12739,78,2,1013.04,2,2,4,224,At Risk,3,Loyal Repeat Buyers,-0.022301635724975014,0.9552872745517628,United Arab Emirates,506.52,20,12156.48
12740,64,1,427.6,3,1,2,312,About to Sleep,0,Casual Low-Value Buyers,-1.264377088739753,1.0158486273424132,France,427.6,0,5131.2
12743,134,2,540.13,2,2,3,223,At Risk,0,Casual Low-Value Buyers,-1.2459252779912633,0.5989307282391699,Unspecified,270.06,0,6481.56
12744,52,7,21279.29,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,3.2592131918894336,2.9055322252111297,Singapore,3039.9,266,29199.03
12747,2,11,4196.01,5,5,5,555,Champions,2,VIP B2B Accounts,3.0074782451032545,-0.6076472482103423,United Kingdom,381.46,366,4184.55
12748,1,209,33053.19,5,5,5,555,Champions,2,VIP B2B Accounts,5.824501942376781,-2.182998742796911,United Kingdom,158.15,372,32431.22
12749,4,5,4090.88,5,4,5,545,Champions,2,VIP B2B Accounts,2.5058539148265053,0.6499690504684147,United Kingdom,818.18,209,7144.36
12750,129,1,275.88,2,1,2,212,Hibernating,0,Casual Low-Value Buyers,-1.8152863699157882,0.5965260708064222,Poland,275.88,0,3310.56
12752,81,1,4366.78,2,1,5,215,Hibernating,0,Casual Low-Value Buyers,0.5134331394809228,4.1656363551966225,Norway,4366.78,0,52401.36
12753,23,6,21429.39,4,5,5,455,Champions,3,Loyal Repeat Buyers,3.4994747453908883,2.9160869986005724,Japan,3571.56,339,23072.94
12754,236,3,3010.74,1,3,5,135,At Risk,3,Loyal Repeat Buyers,0.8181063695064408,1.9747477781403495,Japan,1003.58,72,15262.78
12755,281,2,3811.95,1,2,5,125,At Risk,3,Loyal Repeat Buyers,0.9197861385056781,2.8560801930395265,Japan,1905.98,85,16368.96
12756,87,1,112.07999999999998,2,1,1,211,Hibernating,1,Dormant Former Buyers,-2.412828127748189,-0.6892501361858131,Japan,112.08,0,1344.96
12757,16,13,7834.650000000001,4,5,5,455,Champions,2,VIP B2B Accounts,2.9311206611890572,0.4678408276127558,Portugal,602.67,195,14664.86
12758,117,2,2791.59,2,2,5,225,At Risk,3,Loyal Repeat Buyers,1.0435785721709536,2.163661456570501,Portugal,1395.8,159,6408.37
12759,52,3,1531.44,3,3,4,334,Hibernating,3,Loyal Repeat Buyers,0.9296136560141525,0.5916363549555306,Netherlands,510.48,223,2506.62
12762,8,2,1898.52,5,2,4,524,New Customers,3,Loyal Repeat Buyers,1.0855316348320883,1.2980097281756038,Portugal,949.26,17,22782.24
12763,138,2,494.08,2,2,3,223,At Risk,4,Engaged New Buyers,-0.31113399977628975,-0.14514084226435073,Japan,247.04,230,784.08
12764,317,1,1693.88,1,1,4,114,Hibernating,0,Casual Low-Value Buyers,-0.6371570398070798,3.222690215260951,Lebanon,1693.88,0,20326.56
12766,4,7,6989.63,5,5,5,555,Champions,2,VIP B2B Accounts,3.124437750223222,0.8303703195342788,Portugal,998.52,362,7047.56
12769,239,1,1143.6,1,1,4,114,Hibernating,0,Casual Low-Value Buyers,-0.866707689559859,2.6330552056957743,Brazil,1143.6,0,13723.2
12770,211,1,1351.45,1,1,4,114,Hibernating,0,Casual Low-Value Buyers,-0.6976077528454037,2.826310207583403,Japan,1351.45,0,16217.4
12772,60,1,892.47,3,1,3,313,About to Sleep,0,Casual Low-Value Buyers,-0.6616009782199246,1.9802697353502112,Portugal,892.47,0,10709.64
12775,17,5,1386.04,4,4,4,444,Champions,3,Loyal Repeat Buyers,1.3336298190053586,-0.5281536114011774,Netherlands,277.21,294,1720.76
12778,20,6,822.23,4,5,3,453,Champions,4,Engaged New Buyers,0.9213463307854513,-1.4371201328979357,Netherlands,137.04,292,1027.79
12779,38,8,3981.36,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,2.0975899333622117,0.3867675827978767,Poland,497.67,333,4363.95
12781,64,2,826.74,3,2,3,323,About to Sleep,3,Loyal Repeat Buyers,0.31298080460942584,0.3648631302922573,Czech Republic,413.37,221,1365.43
12782,5,5,2330.92,5,4,5,545,Champions,2,VIP B2B Accounts,2.1022282477633647,-0.11636571541563048,Portugal,466.18,352,2417.01
12783,2,6,2225.91,5,5,5,555,Champions,2,VIP B2B Accounts,2.0260377849700517,-0.4128444003813934,Portugal,370.98,73,11129.55
12784,9,2,532.8199999999999,5,2,3,523,New Customers,4,Engaged New Buyers,-0.13019136175375348,-0.25820072491011936,Portugal,266.41,6,6393.84
