CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,country,avg_basket,tenure_days,annualized_clv_proxy
12770,211,1,1351.45,1,1,4,114,Hibernating,Japan,1351.45,0,16217.4
12772,60,1,892.47,3,1,3,313,About to Sleep,Portugal,892.47,0,10709.64
12775,17,5,1386.04,4,4,4,444,Champions,Netherlands,277.21,294,1720.76
12778,20,6,822.23,4,5,3,453,Champions,Netherlands,137.04,292,1027.79
12779,38,8,3981.36,3,5,5,355,Loyal Customers,Poland,497.67,333,4363.95
12781,64,2,826.74,3,2,3,323,About to Sleep,Czech Republic,413.37,221,1365.43
12782,5,5,2330.92,5,4,5,545,Champions,Portugal,466.18,352,2417.01
12783,2,6,2225.91,5,5,5,555,Champions,Portugal,370.98,73,11129.55
12784,9,2,532.8199999999999,5,2,3,523,New Customers,Portugal,266.41,6,6393.84
12785,364,1,311.95,1,1,2,112,Hibernating,Portugal,311.95,0,3743.4
12787,10,3,463.66,5,3,2,532,Potential Loyalists,Netherlands,154.55,182,929.87
12789,65,1,91.85,3,1,1,311,About to Sleep,Netherlands,91.85,0,1102.2
12790,192,1,324.92,1,1,2,112,Hibernating,Netherlands,324.92,0,3899.04
12791,374,1,192.60000000000002,1,1,1,111,Hibernating,Netherlands,192.6,0,2311.2
12792,257,1,400.53999999999996,1,1,2,112,Hibernating,Portugal,400.54,0,4806.48
12793,335,2,545.48,1,2,3,123,At Risk,Portugal,272.74,36,5530.56
12794,53,2,860.41,3,2,3,323,About to Sleep,Portugal,430.2,45,6978.88
12795,19,1,430.48,4,1,2,412,Promising,Portugal,430.48,0,5165.76
12797,366,1,254.03,1,1,2,112,Hibernating,Portugal,254.03,0,3048.36
12798,10,3,6977.04,5,3,5,535,Potential Loyalists,Japan,2325.68,160,15916.37
12802,187,1,427.58,1,1,2,112,Hibernating,Netherlands,427.58,0,5130.96
12808,37,3,483.65000000000003,3,3,2,332,Hibernating,Portugal,161.22,331,533.33
12809,178,1,489.31,2,1,3,213,Hibernating,Portugal,489.31,0,5871.72
12811,261,3,514.85,1,3,3,133,At Risk,Portugal,171.62,23,6178.2
12812,45,1,229.64000000000001,3,1,1,311,About to Sleep,Japan,229.64,0,2755.68
12814,102,1,125.92,2,1,1,211,Hibernating,Poland,125.92,0,1511.04
12815,148,2,1063.46,2,2,4,224,At Risk,Poland,531.73,50,7763.26
12816,96,2,572.2,2,2,3,223,At Risk,Poland,286.1,80,2610.66
12817,281,1,166.04,1,1,1,111,Hibernating,Austria,166.04,0,1992.48
12818,262,1,1542.08,1,1,4,114,Hibernating,Austria,1542.08,0,18504.96
12820,3,4,942.34,5,4,4,544,Champions,United Kingdom,235.58,323,1064.87
12821,214,1,92.72,1,1,1,111,Hibernating,United Kingdom,92.72,0,1112.64
12822,71,2,948.88,3,2,4,324,About to Sleep,United Kingdom,474.44,16,11386.56
12823,75,5,1759.5,2,4,4,244,Cannot Lose Them,United Kingdom,351.9,221,2905.96
12824,60,1,397.12,3,1,2,312,About to Sleep,United Kingdom,397.12,0,4765.44
12826,3,7,1474.72,5,5,4,554,Champions,United Kingdom,210.67,362,1486.94
12827,6,3,430.15000000000003,5,3,2,532,Potential Loyalists,United Kingdom,143.38,38,4131.7
12828,3,6,1018.71,5,5,4,554,Champions,United Kingdom,169.78,127,2927.79
12829,337,2,293.0,1,2,2,122,At Risk,United Kingdom,146.5,23,3516.0
12830,38,6,6814.64,3,5,5,355,Loyal Customers,United Kingdom,1135.77,134,18562.27
12831,262,1,215.05,1,1,1,111,Hibernating,United Kingdom,215.05,0,2580.6
12832,32,2,383.03,4,2,2,422,Promising,United Kingdom,191.52,65,2150.86
12833,145,1,417.38,2,1,2,212,Hibernating,United Kingdom,417.38,0,5008.56
12834,283,1,312.38,1,1,2,112,Hibernating,United Kingdom,312.38,0,3748.56
12836,59,4,2610.36,3,4,5,345,Loyal Customers,United Kingdom,652.59,252,3780.88
12837,173,1,134.1,2,1,1,211,Hibernating,United Kingdom,134.1,0,1609.2
12838,34,2,671.95,3,2,3,323,About to Sleep,United Kingdom,335.98,340,721.36
12839,3,14,5591.42,5,5,5,555,Champions,United Kingdom,399.39,364,5606.78
12840,144,4,2726.77,2,4,5,245,Cannot Lose Them,United Kingdom,681.69,82,12137.45
12841,5,25,3991.58,5,5,5,555,Champions,United Kingdom,159.66,367,3969.83
12842,70,2,1118.99,3,2,4,324,About to Sleep,United Kingdom,559.5,238,1716.1
12843,66,8,1702.26,3,5,4,354,Loyal Customers,United Kingdom,212.78,198,3138.0
12844,29,2,325.96000000000004,4,2,2,422,Promising,United Kingdom,162.98,101,1177.97
12845,267,4,354.09,1,4,2,142,Cannot Lose Them,United Kingdom,88.52,22,4249.08
12847,22,1,843.64,4,1,3,413,Promising,United Kingdom,843.64,0,10123.68
12849,31,2,1010.29,4,2,4,424,Promising,United Kingdom,505.14,237,1555.93
12851,97,1,131.81,2,1,1,211,Hibernating,United Kingdom,131.81,0,1581.72
12852,295,1,311.55,1,1,2,112,Hibernating,United Kingdom,311.55,0,3738.6
12853,135,6,1957.1000000000001,2,5,4,254,Cannot Lose Them,United Kingdom,326.18,181,3946.64
12854,79,3,1316.25,2,3,4,234,At Risk,United Kingdom,438.75,239,2010.17
12855,373,1,38.1,1,1,1,111,Hibernating,United Kingdom,38.1,0,457.2
12856,8,6,2170.78,5,5,5,555,Champions,United Kingdom,361.8,55,14406.09
12857,211,2,1106.4,1,2,4,124,At Risk,United Kingdom,553.2,91,4437.76
12863,52,1,521.2,3,1,3,313,About to Sleep,United Kingdom,521.2,0,6254.4
12864,138,1,147.12,2,1,1,211,Hibernating,United Kingdom,147.12,0,1765.44
12865,26,2,1568.23,4,2,4,424,Promising,Austria,784.12,97,5901.07
12866,283,1,559.12,1,1,3,113,Hibernating,Belgium,559.12,0,6709.44
12867,26,7,4009.34,4,5,5,455,Champions,United Kingdom,572.76,333,4394.62
12868,186,6,1607.0600000000002,1,5,4,154,Cannot Lose Them,United Kingdom,267.84,187,3136.77
12871,84,2,380.64,2,2,2,222,At Risk,United Kingdom,190.32,123,1129.54
12872,327,2,599.97,1,2,3,123,At Risk,United Kingdom,299.98,38,5762.87
12873,282,1,374.0,1,1,2,112,Hibernating,United Kingdom,374.0,0,4488.0
12875,143,2,343.2300000000001,2,2,2,222,At Risk,United Kingdom,171.62,219,572.05
12876,58,2,2218.02,3,2,5,325,About to Sleep,Belgium,1109.01,138,5866.5
12877,4,12,1535.77,5,5,4,554,Champions,United Kingdom,127.98,354,1583.49
12878,236,2,854.99,1,2,3,123,At Risk,United Kingdom,427.5,29,10259.88
12879,45,3,573.22,3,3,3,333,Hibernating,United Kingdom,191.07,47,4451.6
12881,276,1,298.0,1,1,2,112,Hibernating,United Kingdom,298.0,0,3576.0
12882,9,2,1463.04,5,2,4,524,New Customers,United Kingdom,731.52,24,17556.48
12883,25,4,703.47,4,4,3,443,Champions,United Kingdom,175.87,64,4011.98
12884,88,1,309.05,2,1,2,212,Hibernating,United Kingdom,309.05,0,3708.6
12885,63,3,1175.22,3,3,4,334,Hibernating,United Kingdom,391.74,60,7149.26
12886,68,2,1378.4,3,2,4,324,About to Sleep,United Kingdom,689.2,151,3331.89
12888,214,2,354.12,1,2,2,122,At Risk,United Kingdom,177.06,41,3152.53
12890,24,1,376.71999999999997,4,1,2,412,Promising,United Kingdom,376.72,0,4520.64
12891,186,3,331.0,1,3,2,132,At Risk,United Kingdom,110.33,107,1129.11
12893,31,1,176.55,4,1,1,411,Promising,United Kingdom,176.55,0,2118.6
12895,42,2,372.8,3,2,2,322,About to Sleep,United Kingdom,186.4,44,3092.55
12897,205,2,216.5,1,2,1,121,At Risk,United Kingdom,108.25,97,814.66
12901,9,28,17654.54,5,5,5,555,Champions,United Kingdom,630.52,261,24689.3
12902,265,1,138.68,1,1,1,111,Hibernating,United Kingdom,138.68,0,1664.16
12904,18,2,496.06,4,2,3,423,Promising,United Kingdom,248.03,154,1175.73
12906,12,5,2919.81,5,4,5,545,Champions,United Kingdom,583.96,66,16147.43
12908,176,2,750.0,2,2,3,223,At Risk,United Kingdom,375.0,136,2012.87
12909,40,5,2178.67,3,4,5,345,Loyal Customers,United Kingdom,435.73,213,3733.4
12910,23,8,3075.04,4,5,5,455,Champions,United Kingdom,384.38,218,5148.58
12912,3,5,1662.3,5,4,4,544,Champions,United Kingdom,332.46,37,16398.36
12913,5,5,2483.63,5,4,5,545,Champions,United Kingdom,496.73,363,2497.31
12915,149,2,363.65,2,2,2,222,At Risk,United Kingdom,181.82,223,595.21
12916,139,4,2944.95,2,4,5,245,Cannot Lose Them,United Kingdom,736.24,181,5938.71
12917,128,1,594.0,2,1,3,213,Hibernating,United Kingdom,594.0,0,7128.0
12919,8,6,1335.19,5,5,4,554,Champions,United Kingdom,222.53,161,3026.98
12920,17,1,162.78,4,1,1,411,Promising,United Kingdom,162.78,0,1953.36
12921,9,37,16587.09,5,5,5,555,Champions,United Kingdom,448.3,364,16632.66
12922,161,1,405.38,2,1,2,212,Hibernating,United Kingdom,405.38,0,4864.56
12923,64,1,172.82,3,1,1,311,About to Sleep,United Kingdom,172.82,0,2073.84
12924,88,4,933.7,2,4,4,244,Cannot Lose Them,United Kingdom,233.42,239,1425.94
12925,5,2,694.05,5,2,3,523,New Customers,United Kingdom,347.02,70,3618.98
12928,35,5,2062.7000000000003,3,4,5,345,Loyal Customers,United Kingdom,412.54,323,2330.91
12929,312,1,117.85,1,1,1,111,Hibernating,United Kingdom,117.85,0,1414.2
12930,78,2,415.8,2,2,2,222,At Risk,United Kingdom,207.9,93,1631.9
12931,22,15,42055.96,4,5,5,455,Champions,United Kingdom,2803.73,336,45685.79
12933,24,3,607.53,4,3,3,433,Potential Loyalists,United Kingdom,202.51,259,856.17
12935,2,7,2160.7,5,5,5,555,Champions,United Kingdom,308.67,317,2487.87
12936,17,4,1063.9,4,4,4,444,Champions,United Kingdom,265.98,61,6365.96
12937,15,4,1504.27,4,4,4,444,Champions,United Kingdom,376.07,252,2178.8
12938,26,1,114.14,4,1,1,411,Promising,United Kingdom,114.14,0,1369.68
12939,64,8,11581.8,3,5,5,355,Loyal Customers,United Kingdom,1447.72,270,15656.88
12940,55,2,899.69,3,2,3,323,About to Sleep,United Kingdom,449.84,33,9951.12
12942,131,3,675.6,2,3,3,233,At Risk,United Kingdom,225.2,234,1053.82
12944,36,2,604.51,3,2,3,323,About to Sleep,United Kingdom,302.26,319,691.68
12945,288,1,462.95,1,1,2,112,Hibernating,United Kingdom,462.95,0,5555.4
12947,144,6,1603.99,2,5,4,254,Cannot Lose Them,United Kingdom,267.33,229,2556.58
12948,16,7,2064.95,4,5,5,455,Champions,United Kingdom,294.99,248,3039.14
12949,31,8,4167.22,4,5,5,455,Champions,United Kingdom,520.9,221,6882.51
12950,2,3,1843.0,5,3,4,534,Potential Loyalists,United Kingdom,614.33,21,22116.0
12951,9,6,1064.07,5,5,4,554,Champions,United Kingdom,177.35,322,1206.17
12952,6,4,1387.79,5,4,4,544,Champions,United Kingdom,346.95,72,7035.32
12953,10,1,329.85,5,1,2,512,New Customers,United Kingdom,329.85,0,3958.2
12955,1,11,4757.16,5,5,5,555,Champions,United Kingdom,432.47,266,6527.68
12956,306,1,108.07,1,1,1,111,Hibernating,United Kingdom,108.07,0,1296.84
12957,10,8,4017.54,5,5,5,555,Champions,United Kingdom,502.19,329,4457.15
12962,7,2,266.39,5,2,2,522,New Customers,United Kingdom,133.2,106,917.29
12963,8,8,1856.63,5,5,4,554,Champions,United Kingdom,232.08,357,1898.24
12965,89,1,769.8100000000001,2,1,3,213,Hibernating,United Kingdom,769.81,0,9237.72
12966,10,1,160.18,5,1,1,511,New Customers,United Kingdom,160.18,0,1922.16
12967,358,2,1660.9,1,2,4,124,At Risk,United Kingdom,830.45,13,19930.8
12968,112,1,135.95,2,1,1,211,Hibernating,United Kingdom,135.95,0,1631.4
12970,7,4,405.47,5,4,2,542,Champions,United Kingdom,101.37,315,469.83
12971,4,86,11189.91,5,5,5,555,Champions,United Kingdom,130.12,368,11098.69
12974,198,1,144.8,1,1,1,111,Hibernating,United Kingdom,144.8,0,1737.6
12976,212,1,738.6,1,1,3,113,Hibernating,United Kingdom,738.6,0,8863.2
12977,156,1,39.239999999999995,2,1,1,211,Hibernating,United Kingdom,39.24,0,470.88
12980,158,9,7374.900000000001,2,5,5,255,Cannot Lose Them,United Kingdom,819.43,200,13459.19
12981,30,2,372.21999999999997,4,2,2,422,Promising,United Kingdom,186.11,103,1319.03
12982,243,1,390.54,1,1,2,112,Hibernating,United Kingdom,390.54,0,4686.48
12984,19,1,97.5,4,1,1,411,Promising,United Kingdom,97.5,0,1170.0
12985,1,2,1239.38,5,2,4,524,New Customers,United Kingdom,619.69,27,14872.56
12987,74,2,558.7,2,2,3,223,At Risk,United Kingdom,279.35,124,1644.56
12988,292,1,505.82,1,1,3,113,Hibernating,United Kingdom,505.82,0,6069.84
12989,3,15,6924.110000000001,5,5,5,555,Champions,United Kingdom,461.61,361,7000.83
12990,31,3,409.5,4,3,2,432,Potential Loyalists,United Kingdom,136.5,278,537.65
12991,23,2,503.76,4,2,3,423,Promising,United Kingdom,251.88,89,2065.98
12993,23,4,414.76,4,4,2,442,Champions,United Kingdom,103.69,275,550.5
12994,4,3,974.4200000000001,5,3,4,534,Potential Loyalists,United Kingdom,324.81,264,1347.21
12995,85,1,211.32,2,1,1,211,Hibernating,United Kingdom,211.32,0,2535.84
12997,22,4,1226.89,4,4,4,444,Champions,United Kingdom,306.72,294,1523.18
12999,196,3,455.88,1,3,2,132,At Risk,United Kingdom,151.96,49,3395.84
13000,107,3,534.85,2,3,3,233,At Risk,United Kingdom,178.28,258,756.67
13001,4,13,9785.970000000001,5,5,5,555,Champions,United Kingdom,752.77,322,11092.79
13002,318,1,120.94999999999999,1,1,1,111,Hibernating,United Kingdom,120.95,0,1451.4
13003,106,3,149.05,2,3,1,231,At Risk,United Kingdom,49.68,109,499.11
13004,12,18,5655.91,5,5,5,555,Champions,United Kingdom,314.22,346,5966.49
13005,174,2,513.7,2,2,3,223,At Risk,United Kingdom,256.85,72,2604.17
13006,56,1,81.57,3,1,1,311,About to Sleep,United Kingdom,81.57,0,978.84
13008,323,1,229.46999999999997,1,1,1,111,Hibernating,United Kingdom,229.47,0,2753.64
13011,372,1,50.550000000000004,1,1,1,111,Hibernating,United Kingdom,50.55,0,606.6
13012,9,8,1646.8400000000001,5,5,4,554,Champions,United Kingdom,205.86,285,2109.11
13013,1,13,4810.9400000000005,5,5,5,555,Champions,United Kingdom,370.07,370,4745.93
13014,11,10,3466.2799999999997,5,5,5,555,Champions,United Kingdom,346.63,270,4685.9
13015,53,5,3339.64,3,4,5,345,Loyal Customers,United Kingdom,667.93,195,6251.12
13016,73,3,789.89,2,3,3,233,At Risk,United Kingdom,263.3,49,5883.87
13017,7,1,204.0,5,1,1,511,New Customers,United Kingdom,204.0,0,2448.0
13018,16,28,7277.7,4,5,5,455,Champions,United Kingdom,259.92,279,9521.01
13021,4,9,2616.38,5,5,5,555,Champions,United Kingdom,290.71,354,2697.68
13023,64,2,689.9,3,2,3,323,About to Sleep,United Kingdom,344.95,65,3874.05
13026,1,5,975.36,5,4,4,544,Champions,United Kingdom,195.07,274,1299.29
13027,114,6,6912.0,2,5,5,255,Cannot Lose Them,United Kingdom,1152.0,240,10512.0
13028,23,2,661.3199999999999,4,2,3,423,Promising,United Kingdom,330.66,22,7935.84
13029,31,3,1247.5,4,3,4,434,Potential Loyalists,United Kingdom,415.83,322,1414.09
13030,11,2,752.4399999999999,5,2,3,523,New Customers,United Kingdom,376.22,356,771.46
13032,52,2,1010.18,3,2,4,324,About to Sleep,United Kingdom,505.09,34,10844.58
13033,357,1,190.55,1,1,1,111,Hibernating,United Kingdom,190.55,0,2286.6
13034,55,2,642.77,3,2,3,323,About to Sleep,United Kingdom,321.38,314,747.17
13035,74,2,921.88,2,2,3,223,At Risk,United Kingdom,460.94,186,1809.07
13037,138,3,881.07,2,3,3,233,At Risk,United Kingdom,293.69,118,2725.34
13038,80,3,908.46,2,3,3,233,At Risk,United Kingdom,302.82,210,1578.99
13040,9,2,676.99,5,2,3,523,New Customers,United Kingdom,338.5,24,8123.88
13043,273,1,516.42,1,1,3,113,Hibernating,United Kingdom,516.42,0,6197.04
13044,291,1,560.47,1,1,3,113,Hibernating,United Kingdom,560.47,0,6725.64
13045,99,1,305.28000000000003,2,1,2,212,Hibernating,United Kingdom,305.28,0,3663.36
13046,31,2,629.31,4,2,3,423,Promising,United Kingdom,314.65,235,977.44
13047,32,10,3237.54,4,5,5,455,Champions,United Kingdom,323.75,342,3455.27
13048,14,4,1819.41,4,4,4,444,Champions,United Kingdom,454.85,312,2128.48
13049,64,2,656.6800000000001,3,2,3,323,About to Sleep,United Kingdom,328.34,253,947.38
13050,15,17,5836.86,4,5,5,455,Champions,United Kingdom,343.34,351,6069.67
13052,212,1,348.15000000000003,1,1,2,112,Hibernating,United Kingdom,348.15,0,4177.8
13055,78,3,1214.41,2,3,4,234,At Risk,United Kingdom,404.8,135,3283.4
13058,25,3,271.40000000000003,4,3,2,432,Potential Loyalists,United Kingdom,90.47,127,780.01
13059,250,1,183.4,1,1,1,111,Hibernating,United Kingdom,183.4,0,2200.8
13060,254,1,307.53,1,1,2,112,Hibernating,United Kingdom,307.53,0,3690.36
13061,72,1,248.61,3,1,1,311,About to Sleep,United Kingdom,248.61,0,2983.32
13062,191,1,346.98,1,1,2,112,Hibernating,United Kingdom,346.98,0,4163.76
13064,13,4,1105.59,5,4,4,544,Champions,United Kingdom,276.4,314,1285.16
13065,373,1,205.86,1,1,1,111,Hibernating,United Kingdom,205.86,0,2470.32
13066,24,2,470.8,4,2,2,422,Promising,United Kingdom,235.4,7,5649.6
13067,82,1,115.46000000000001,2,1,1,211,Hibernating,United Kingdom,115.46,0,1385.52
13068,10,2,344.0,5,2,2,522,New Customers,United Kingdom,172.0,309,406.34
13069,1,24,4431.44,5,5,5,555,Champions,United Kingdom,184.64,368,4395.31
13070,192,1,228.8,1,1,1,111,Hibernating,United Kingdom,228.8,0,2745.6
13072,267,1,177.15,1,1,1,111,Hibernating,United Kingdom,177.15,0,2125.8
13075,130,1,919.61,2,1,3,213,Hibernating,United Kingdom,919.61,0,11035.32
13077,1,4,728.02,5,4,3,543,Champions,United Kingdom,182.0,365,728.02
13078,3,26,12627.94,5,5,5,555,Champions,United Kingdom,485.69,363,12697.52
13079,4,5,220.10000000000002,5,4,1,541,Champions,United Kingdom,44.02,136,590.71
13080,179,1,58.08,2,1,1,211,Hibernating,United Kingdom,58.08,0,696.96
13081,12,11,28337.38,5,5,5,555,Champions,United Kingdom,2576.13,359,28810.99
13082,126,9,3613.63,2,5,5,255,Cannot Lose Them,United Kingdom,401.51,212,6221.58
13083,4,2,303.75,5,2,2,522,New Customers,United Kingdom,151.88,71,1561.53
13085,158,2,416.08000000000004,2,2,2,222,At Risk,United Kingdom,208.04,137,1108.53
13089,3,97,58762.08,5,5,5,555,Champions,United Kingdom,605.79,366,58601.53
13090,9,14,8910.82,5,5,5,555,Champions,United Kingdom,636.49,364,8935.3
13091,28,1,345.82,4,1,2,412,Promising,United Kingdom,345.82,0,4149.84
13092,71,5,477.83,3,4,2,342,Loyal Customers,United Kingdom,95.57,288,605.58
13093,276,8,7832.47,1,5,5,155,Cannot Lose Them,United Kingdom,979.06,97,29472.7
13094,21,12,1927.3200000000002,4,5,4,454,Champions,United Kingdom,160.61,347,2027.3
13095,71,1,74.39999999999999,3,1,1,311,About to Sleep,United Kingdom,74.4,0,892.8
13097,33,10,6003.22,4,5,5,455,Champions,United Kingdom,600.32,327,6700.84
13098,1,28,28882.44,5,5,5,555,Champions,United Kingdom,1031.52,316,33361.05
13099,99,1,207.35999999999999,2,1,1,211,Hibernating,United Kingdom,207.36,0,2488.32
13101,234,1,101.19,1,1,1,111,Hibernating,United Kingdom,101.19,0,1214.28
13102,1,24,6424.09,5,5,5,555,Champions,United Kingdom,267.67,363,6459.48
13103,40,1,243.94,3,1,1,311,About to Sleep,United Kingdom,243.94,0,2927.28
13104,3,6,1098.48,5,5,4,554,Champions,United Kingdom,183.08,351,1142.29
13106,133,1,76.5,2,1,1,211,Hibernating,United Kingdom,76.5,0,918.0
13107,44,4,1531.6200000000001,3,4,4,344,Loyal Customers,United Kingdom,382.9,289,1934.4
13108,373,1,350.06,1,1,2,112,Hibernating,United Kingdom,350.06,0,4200.72
13109,60,2,786.54,3,2,3,323,About to Sleep,United Kingdom,393.27,97,2959.66
13110,31,7,1488.67,4,5,4,454,Champions,United Kingdom,212.67,279,1947.54
13113,1,24,12245.960000000001,5,5,5,555,Champions,United Kingdom,510.25,365,12245.96
13115,12,4,2294.78,5,4,5,545,Champions,United Kingdom,573.7,172,4869.74
13116,138,1,501.14,2,1,3,213,Hibernating,United Kingdom,501.14,0,6013.68
13117,22,8,984.91,4,5,4,454,Champions,United Kingdom,123.11,350,1027.12
13118,20,5,1197.81,4,4,4,444,Champions,United Kingdom,239.56,269,1625.28
13120,239,1,30.599999999999998,1,1,1,111,Hibernating,United Kingdom,30.6,0,367.2
13121,269,1,283.73,1,1,2,112,Hibernating,United Kingdom,283.73,0,3404.76
13122,94,2,922.39,2,2,3,223,At Risk,United Kingdom,461.2,146,2305.98
13124,90,3,3756.33,2,3,5,235,At Risk,United Kingdom,1252.11,269,5096.88
13126,5,8,2099.64,5,5,5,555,Champions,United Kingdom,262.46,361,2122.9
13127,78,1,259.17,2,1,2,212,Hibernating,United Kingdom,259.17,0,3110.04
13130,94,1,64.0,2,1,1,211,Hibernating,United Kingdom,64.0,0,768.0
13131,23,3,1073.3,4,3,4,434,Potential Loyalists,United Kingdom,357.77,164,2388.75
13132,262,1,77.3,1,1,1,111,Hibernating,United Kingdom,77.3,0,927.6
13133,274,2,109.8,1,2,1,121,At Risk,United Kingdom,54.9,30,1317.6
13134,86,4,1793.58,2,4,4,244,Cannot Lose Them,United Kingdom,448.4,154,4251.02
13135,197,1,3096.0,1,1,5,115,Hibernating,United Kingdom,3096.0,0,37152.0
13136,56,5,2607.61,3,4,5,345,Loyal Customers,United Kingdom,521.52,156,6101.14
13137,11,8,3603.29,5,5,5,555,Champions,United Kingdom,450.41,298,4413.43
13138,22,6,962.39,4,5,4,454,Champions,United Kingdom,160.4,350,1003.64
13139,16,7,5064.94,4,5,5,455,Champions,United Kingdom,723.56,243,7607.83
13140,108,3,422.47,2,3,2,232,At Risk,United Kingdom,140.82,258,597.68
13141,85,5,2388.75,2,4,5,245,Cannot Lose Them,United Kingdom,477.75,230,3790.84
13142,19,1,307.09,4,1,2,412,Promising,United Kingdom,307.09,0,3685.08
13144,333,1,110.95,1,1,1,111,Hibernating,United Kingdom,110.95,0,1331.4
13145,40,4,618.52,3,4,3,343,Loyal Customers,United Kingdom,154.63,332,680.0
13146,26,1,228.91,4,1,1,411,Promising,United Kingdom,228.91,0,2746.92
13147,10,4,712.8000000000001,5,4,3,543,Champions,United Kingdom,178.2,89,2923.28
13148,29,12,3683.26,4,5,5,455,Champions,United Kingdom,306.94,335,4013.1
13149,14,4,1676.06,4,4,4,444,Champions,United Kingdom,419.02,274,2232.71
13151,296,1,1257.8700000000001,1,1,4,114,Hibernating,United Kingdom,1257.87,0,15094.44
13153,6,1,486.22,5,1,2,512,New Customers,United Kingdom,486.22,0,5834.64
13155,33,4,971.76,3,4,4,344,Loyal Customers,United Kingdom,242.94,335,1058.78
13157,49,4,1741.22,3,4,4,344,Loyal Customers,United Kingdom,435.3,248,2562.68
13158,95,4,1201.06,2,4,4,244,Cannot Lose Them,United Kingdom,300.26,224,1957.08
13159,9,4,1429.35,5,4,4,544,Champions,United Kingdom,357.34,106,4921.82
13160,22,1,91.8,4,1,1,411,Promising,United Kingdom,91.8,0,1101.6
13161,313,1,112.75,1,1,1,111,Hibernating,United Kingdom,112.75,0,1353.0
13162,122,4,1688.29,2,4,4,244,Cannot Lose Them,United Kingdom,422.07,212,2906.73
13165,46,2,1021.48,3,2,4,324,About to Sleep,United Kingdom,510.74,305,1222.43
13166,283,1,417.2,1,1,2,112,Hibernating,United Kingdom,417.2,0,5006.4
13167,19,4,791.33,4,4,3,443,Champions,United Kingdom,197.83,125,2310.68
13168,36,4,1299.59,3,4,4,344,Loyal Customers,United Kingdom,324.9,281,1688.08
13169,64,2,712.88,3,2,3,323,About to Sleep,United Kingdom,356.44,188,1384.05
13170,27,1,108.81,4,1,1,411,Promising,United Kingdom,108.81,0,1305.72
13171,22,3,468.41,4,3,2,432,Potential Loyalists,United Kingdom,156.14,277,617.22
13173,4,2,353.65,5,2,2,522,New Customers,United Kingdom,176.82,363,355.6
13174,16,3,2742.82,4,3,5,435,Potential Loyalists,United Kingdom,914.27,352,2844.12
13176,46,1,481.49,3,1,2,312,About to Sleep,United Kingdom,481.49,0,5777.88
13177,65,1,282.45,3,1,2,312,About to Sleep,United Kingdom,282.45,0,3389.4
13178,26,11,5725.47,4,5,5,455,Champions,United Kingdom,520.5,334,6256.88
13182,45,1,121.18,3,1,1,311,About to Sleep,United Kingdom,121.18,0,1454.16
13183,8,9,3957.78,5,5,5,555,Champions,United Kingdom,439.75,326,4431.26
13184,15,10,1668.95,4,5,4,454,Champions,United Kingdom,166.9,275,2215.15
13185,268,1,71.4,1,1,1,111,Hibernating,United Kingdom,71.4,0,856.8
