CustomerID,orders,first_purchase,last_purchase,total_revenue,avg_basket,median_basket,total_items,avg_days_between,recency_days,tenure_days,active_days,country,historical_clv,annualized_clv_proxy
12596,2,2011-04-11 13:22:00,2011-10-19 13:02:00,618.27,309.14,309.14,474,190.0,51,190,190,Spain,618.27,1187.73
12597,4,2011-03-16 14:00:00,2011-11-20 13:33:00,3811.22,952.8,714.4,2236,82.67,19,248,248,Spain,3811.22,5609.26
12598,8,2011-02-28 11:58:00,2011-11-30 12:18:00,3023.08,377.88,349.28,1964,38.86,10,275,275,France,3023.08,4012.45
12599,7,2011-02-08 13:28:00,2011-11-10 13:34:00,1032.58,147.51,151.4,956,45.33,29,275,275,France,1032.58,1370.52
12600,10,2010-12-03 12:57:00,2011-11-11 10:29:00,2599.04,259.9,279.14,774,37.67,29,342,342,Germany,2599.04,2773.83
12601,5,2011-01-11 10:38:00,2011-06-03 10:17:00,577.06,115.41,113.1,245,35.25,190,142,142,Germany,577.06,1483.29
12602,1,2011-10-12 11:22:00,2011-10-12 11:22:00,153.12,153.12,153.12,162,,59,0,1,France,153.12,1837.44
12603,1,2011-11-18 10:42:00,2011-11-18 10:42:00,739.2,739.2,739.2,63,,22,0,1,Germany,739.2,8870.4
12604,2,2011-03-23 12:06:00,2011-09-21 14:08:00,254.18,127.09,127.09,201,182.0,79,182,182,France,254.18,509.76
12607,1,2011-10-10 16:06:00,2011-10-10 16:06:00,1579.51,1579.51,1579.51,1228,,60,0,1,USA,1579.51,18954.12
12609,3,2011-01-25 15:13:00,2011-09-22 16:34:00,1126.85,375.62,326.12,648,120.0,78,240,240,Germany,1126.85,1713.75
12610,5,2011-08-05 13:52:00,2011-11-17 09:34:00,2099.54,419.91,309.5,1049,25.25,23,103,103,Italy,2099.54,7440.12
12611,1,2011-10-18 13:12:00,2011-10-18 13:12:00,1193.32,1193.32,1193.32,846,,52,0,1,Italy,1193.32,14319.84
12612,1,2011-09-26 15:35:00,2011-09-26 15:35:00,704.04,704.04,704.04,262,,74,0,1,Germany,704.04,8448.48
12613,5,2011-03-22 15:42:00,2011-10-13 14:59:00,3344.38,668.88,501.83,1644,51.0,57,204,204,Germany,3344.38,5983.82
12614,1,2011-03-07 10:22:00,2011-03-07 10:22:00,315.6,315.6,315.6,76,,278,0,1,Germany,315.6,3787.2
12615,4,2011-06-24 13:35:00,2011-12-07 15:02:00,2291.19,572.8,605.69,1376,55.0,2,166,166,France,2291.19,5037.86
12616,2,2011-02-15 14:17:00,2011-09-05 15:17:00,713.3,356.65,356.65,284,202.0,95,202,202,France,713.3,1288.88
12617,1,2011-11-10 14:39:00,2011-11-10 14:39:00,352.98,352.98,352.98,210,,29,0,1,France,352.98,4235.76
12618,1,2011-11-18 11:10:00,2011-11-18 11:10:00,177.31,177.31,177.31,96,,22,0,1,Italy,177.31,2127.72
12619,9,2011-03-31 13:10:00,2011-11-23 14:52:00,3641.24,404.58,398.7,3378,29.38,16,237,237,Germany,3641.24,5607.82
12620,3,2011-05-19 12:10:00,2011-11-25 10:20:00,1339.41,446.47,400.09,1181,94.5,15,189,189,France,1339.41,2586.69
12621,20,2010-12-09 10:16:00,2011-12-08 11:25:00,13689.67,684.48,637.92,7440,18.63,2,364,364,Germany,13689.67,13727.28
12622,1,2011-04-21 16:39:00,2011-04-21 16:39:00,180.1,180.1,180.1,69,,232,0,1,Germany,180.1,2161.2
12623,1,2011-03-08 13:50:00,2011-03-08 13:50:00,305.1,305.1,305.1,191,,276,0,1,Germany,305.1,3661.2
12624,2,2011-06-15 12:34:00,2011-08-25 15:04:00,641.13,320.56,320.56,355,71.0,106,71,71,France,641.13,3295.95
12625,2,2011-01-24 13:27:00,2011-05-12 09:54:00,2683.82,1341.91,1341.91,1612,107.0,212,107,107,Germany,2683.82,9155.09
12626,9,2011-01-17 11:01:00,2011-11-16 16:06:00,6620.48,735.61,814.74,3453,37.5,23,303,303,Germany,6620.48,7975.17
12627,7,2011-07-22 13:59:00,2011-11-29 12:07:00,4478.53,639.79,630.39,2752,21.17,11,129,129,Germany,4478.53,12671.81
12628,3,2011-10-06 09:28:00,2011-12-05 13:15:00,786.46,262.15,237.57,448,29.5,4,60,60,Germany,786.46,4784.3
12630,2,2011-10-27 10:41:00,2011-11-30 10:48:00,1270.88,635.44,635.44,548,34.0,10,34,34,Finland,1270.88,13643.27
12631,1,2011-10-13 13:53:00,2011-10-13 13:53:00,640.5,640.5,640.5,236,,57,0,1,Finland,640.5,7686.0
12633,4,2011-02-25 08:44:00,2011-10-12 11:40:00,2163.98,541.0,467.96,1162,76.0,59,229,229,Germany,2163.98,3449.14
12635,2,2011-07-08 08:43:00,2011-09-11 11:04:00,1689.18,844.59,844.59,1172,65.0,90,65,65,Germany,1689.18,9485.4
12637,8,2011-01-20 10:47:00,2011-10-03 13:46:00,6002.9,750.36,665.78,2994,36.29,67,256,256,France,6002.9,8558.82
12638,1,2011-11-06 13:11:00,2011-11-06 13:11:00,671.69,671.69,671.69,577,,33,0,1,Sweden,671.69,8060.28
12639,1,2011-04-15 12:48:00,2011-04-15 12:48:00,486.1,486.1,486.1,201,,239,0,1,Sweden,486.1,5833.2
12640,3,2011-09-19 12:01:00,2011-11-16 11:52:00,1174.58,391.53,332.23,311,28.5,24,57,57,France,1174.58,7521.43
12641,1,2011-08-16 13:26:00,2011-08-16 13:26:00,185.9,185.9,185.9,72,,115,0,1,Sweden,185.9,2230.8
12642,3,2011-08-24 09:23:00,2011-11-14 15:03:00,1013.26,337.75,354.85,552,41.0,25,82,82,Germany,1013.26,4510.24
12643,6,2011-01-11 11:48:00,2011-08-03 12:56:00,3344.64,557.44,409.12,1808,40.4,128,204,204,France,3344.64,5984.28
12644,1,2011-08-02 10:33:00,2011-08-02 10:33:00,477.91,477.91,477.91,325,,130,0,1,Germany,477.91,5734.92
12645,4,2011-01-27 13:08:00,2011-11-06 12:38:00,1775.18,443.8,446.96,1084,93.67,34,282,282,Germany,1775.18,2297.66
12646,2,2011-10-21 12:52:00,2011-12-05 10:14:00,1346.97,673.48,673.48,897,44.0,5,44,44,USA,1346.97,11173.73
12647,12,2010-12-05 14:02:00,2011-11-17 12:56:00,3722.82,310.23,300.52,1431,30.91,22,346,346,Germany,3722.82,3927.25
12648,1,2011-07-08 11:55:00,2011-07-08 11:55:00,318.05,318.05,318.05,160,,155,0,1,Germany,318.05,3816.6
12649,3,2011-05-11 14:37:00,2011-08-24 14:41:00,623.51,207.84,233.21,586,52.5,107,105,105,Germany,623.51,2167.44
12650,1,2011-12-06 16:34:00,2011-12-06 16:34:00,314.44,314.44,314.44,254,,3,0,1,France,314.44,3773.28
12651,1,2011-01-09 12:46:00,2011-01-09 12:46:00,114.0,114.0,114.0,78,,335,0,1,France,114.0,1368.0
12652,1,2011-01-12 15:00:00,2011-01-12 15:00:00,919.98,919.98,919.98,505,,331,0,1,France,919.98,11039.76
12653,2,2011-02-16 10:53:00,2011-07-14 10:41:00,2209.85,1104.92,1104.92,919,147.0,149,147,147,Israel,2209.85,5487.04
12654,5,2011-02-17 13:16:00,2011-11-29 10:10:00,601.98,120.4,123.05,264,70.75,11,284,284,Germany,601.98,773.67
12656,5,2011-04-20 09:20:00,2011-11-22 13:42:00,4051.17,810.23,644.75,1723,53.75,17,216,216,France,4051.17,6845.73
12657,4,2011-09-22 11:40:00,2011-11-28 15:47:00,1643.18,410.8,491.12,1044,22.0,11,67,67,France,1643.18,8951.65
12658,1,2011-11-21 10:22:00,2011-11-21 10:22:00,686.05,686.05,686.05,320,,19,0,1,Germany,686.05,8232.6
12659,1,2011-11-10 11:53:00,2011-11-10 11:53:00,91.68,91.68,91.68,105,,30,0,1,France,91.68,1100.16
12660,1,2011-11-28 13:26:00,2011-11-28 13:26:00,245.1,245.1,245.1,127,,11,0,1,France,245.1,2941.2
12662,11,2010-12-01 13:04:00,2011-12-09 11:59:00,3849.78,349.98,336.7,2058,36.8,1,372,372,Germany,3849.78,3777.34
12664,9,2011-01-21 11:42:00,2011-12-01 17:07:00,4881.88,542.43,642.0,1203,38.75,8,314,314,Finland,4881.88,5674.8
12665,1,2011-01-19 08:34:00,2011-01-19 08:34:00,63.0,63.0,63.0,37,,325,0,1,Germany,63.0,756.0
12667,1,2011-10-12 17:00:00,2011-10-12 17:00:00,620.13,620.13,620.13,395,,58,0,1,Finland,620.13,7441.56
12668,4,2010-12-19 12:46:00,2011-11-28 10:56:00,3807.15,951.79,946.24,1634,114.33,12,343,343,Germany,3807.15,4051.34
12669,3,2011-03-28 10:15:00,2011-07-12 09:54:00,2744.03,914.68,1136.3,1115,52.5,151,105,105,France,2744.03,9538.77
12670,5,2011-04-21 10:16:00,2011-11-29 15:23:00,2996.05,599.21,633.05,1397,55.25,10,222,222,France,2996.05,4925.94
12672,1,2011-01-14 09:20:00,2011-01-14 09:20:00,225.9,225.9,225.9,78,,330,0,1,France,225.9,2710.8
12673,2,2011-01-17 11:46:00,2011-12-04 13:55:00,610.52,305.26,305.26,351,321.0,5,321,321,Germany,610.52,694.2
12674,4,2011-05-16 09:10:00,2011-11-01 12:12:00,1970.6,492.65,496.9,1133,56.33,39,169,169,France,1970.6,4256.03
12676,6,2011-02-01 15:41:00,2011-11-15 12:25:00,1331.39,221.9,175.38,670,56.8,25,286,286,Sweden,1331.39,1699.15
12678,12,2010-12-21 11:00:00,2011-10-28 13:04:00,17628.46,1469.04,375.84,10923,27.73,42,311,311,France,17628.46,20689.35
12679,4,2011-03-01 12:26:00,2011-10-12 12:30:00,1113.02,278.26,112.32,554,74.33,59,225,225,France,1113.02,1805.57
12680,4,2011-08-18 15:44:00,2011-12-09 12:50:00,862.81,215.7,219.32,443,37.0,1,112,112,France,862.81,2811.84
12681,22,2010-12-07 10:08:00,2011-11-25 11:33:00,13787.54,626.71,567.14,7536,16.29,15,353,353,France,13787.54,14256.24
12682,31,2010-12-03 13:59:00,2011-12-06 10:00:00,12279.82,396.12,374.68,5555,11.77,4,367,367,France,12279.82,12212.9
12683,15,2010-12-09 10:37:00,2011-12-05 16:31:00,8476.57,565.1,669.36,4987,25.5,4,361,361,France,8476.57,8570.49
12684,7,2011-05-10 12:55:00,2011-12-02 09:53:00,2283.63,326.23,398.0,1985,33.83,8,205,205,France,2283.63,4065.98
12685,6,2011-09-07 10:28:00,2011-11-11 13:46:00,2863.08,477.18,372.42,1523,12.6,28,65,65,France,2863.08,16077.3
12686,1,2010-12-03 09:51:00,2010-12-03 09:51:00,89.14,89.14,89.14,107,,372,0,1,France,89.14,1069.68
12688,1,2011-08-18 08:49:00,2011-08-18 08:49:00,4873.81,4873.81,4873.81,3028,,114,0,1,Israel,4873.81,58485.72
12689,2,2011-08-04 10:04:00,2011-11-14 08:31:00,1247.61,623.8,623.8,628,101.0,26,101,101,France,1247.61,4508.69
12690,1,2011-05-18 09:09:00,2011-05-18 09:09:00,389.01,389.01,389.01,106,,206,0,1,France,389.01,4668.12
12691,6,2010-12-17 14:46:00,2011-11-11 16:49:00,1035.8,172.63,178.2,394,65.4,28,329,329,France,1035.8,1149.14
12693,4,2011-01-24 12:58:00,2011-08-04 17:51:00,855.91,213.98,227.0,255,63.67,127,192,192,Germany,855.91,1627.12
12694,2,2011-06-09 17:48:00,2011-09-30 13:06:00,869.67,434.84,434.84,509,112.0,70,112,112,France,869.67,2834.19
12695,4,2011-05-13 13:15:00,2011-12-02 13:22:00,582.1,145.52,126.18,220,67.0,7,203,203,France,582.1,1046.63
12697,3,2011-06-23 15:44:00,2011-11-11 08:47:00,957.59,319.2,343.41,508,69.5,29,140,140,Sweden,957.59,2496.57
12700,4,2011-05-08 16:10:00,2011-12-02 10:47:00,4939.99,1235.0,1203.59,2967,68.67,8,207,207,France,4939.99,8710.61
12701,2,2011-04-11 13:02:00,2011-09-21 10:47:00,797.71,398.86,398.86,678,162.0,80,162,162,Germany,797.71,1797.31
12702,1,2011-11-20 10:36:00,2011-11-20 10:36:00,219.0,219.0,219.0,53,,20,0,1,Germany,219.0,2628.0
12703,1,2011-09-29 17:52:00,2011-09-29 17:52:00,283.55,283.55,283.55,164,,71,0,1,Germany,283.55,3402.6
12704,8,2011-06-23 10:20:00,2011-12-02 13:15:00,2340.84,292.6,287.56,1006,22.57,7,162,162,Finland,2340.84,5274.11
12705,9,2010-12-17 15:58:00,2011-11-24 13:17:00,6868.29,763.14,858.0,3997,42.25,15,341,341,Germany,6868.29,7351.69
12707,1,2011-02-21 08:38:00,2011-02-21 08:38:00,603.42,603.42,603.42,256,,292,0,1,France,603.42,7241.04
12708,10,2010-12-06 10:43:00,2011-11-10 09:52:00,2712.91,271.29,283.64,1307,37.11,30,338,338,Germany,2712.91,2929.62
12709,15,2010-12-08 09:49:00,2011-11-24 15:38:00,9706.52,647.1,761.68,3912,24.64,15,351,351,Germany,9706.52,10093.67
12710,3,2011-05-22 14:05:00,2011-09-04 12:00:00,1149.02,383.01,358.66,851,51.5,97,104,104,Germany,1149.02,4032.62
12712,13,2010-12-03 14:30:00,2011-11-11 08:19:00,4396.13,338.16,250.65,1062,28.0,29,342,342,Germany,4396.13,4691.78
12713,1,2011-12-09 12:16:00,2011-12-09 12:16:00,848.55,848.55,848.55,508,,1,0,1,Germany,848.55,10182.6
12714,5,2011-02-18 10:53:00,2011-11-30 15:43:00,4708.86,941.77,968.3,3069,70.75,9,285,285,France,4708.86,6030.65
12715,1,2011-08-25 15:22:00,2011-08-25 15:22:00,343.36,343.36,343.36,192,,106,0,1,Sweden,343.36,4120.32
12716,2,2011-07-29 13:28:00,2011-12-06 08:55:00,1053.49,526.74,526.74,708,129.0,4,129,129,France,1053.49,2980.81
12717,2,2011-04-08 10:32:00,2011-07-11 14:47:00,1030.98,515.49,515.49,506,94.0,151,94,94,Greece,1030.98,4003.27
12718,1,2011-09-29 16:38:00,2011-09-29 16:38:00,238.25,238.25,238.25,203,,71,0,1,France,238.25,2859.0
12719,2,2011-10-05 14:50:00,2011-12-04 13:45:00,644.95,322.48,322.48,374,59.0,5,59,59,France,644.95,3989.94
12720,25,2010-12-05 15:21:00,2011-12-07 08:03:00,5781.73,231.27,215.52,4672,14.92,3,366,366,Germany,5781.73,5765.93
12721,6,2010-12-20 11:38:00,2011-11-08 12:13:00,2656.13,442.69,410.61,1959,64.0,32,323,323,France,2656.13,3001.51
12722,4,2011-07-12 11:55:00,2011-09-15 14:50:00,997.63,249.41,185.45,566,21.0,85,65,65,France,997.63,5602.08
12723,5,2011-10-05 15:52:00,2011-12-06 10:19:00,725.07,145.01,77.28,434,15.0,4,61,61,France,725.07,4338.53
12724,4,2011-01-11 15:00:00,2011-12-04 16:02:00,1031.41,257.85,181.57,445,108.33,5,327,327,France,1031.41,1151.27
12725,1,2010-12-03 15:45:00,2010-12-03 15:45:00,427.8,427.8,427.8,164,,371,0,1,Italy,427.8,5133.6
12726,7,2010-12-17 12:56:00,2011-11-11 13:35:00,2609.1,372.73,356.04,3143,54.17,28,329,329,France,2609.1,2894.59
12727,7,2011-01-23 15:17:00,2011-11-29 11:46:00,3980.7,568.67,537.3,2098,51.17,11,309,309,France,3980.7,4702.12
12728,4,2011-01-11 13:31:00,2011-09-29 15:31:00,836.33,209.08,209.87,419,86.67,71,261,261,France,836.33,1169.58
12729,1,2011-08-18 11:40:00,2011-08-18 11:40:00,453.01,453.01,453.01,233,,114,0,1,France,453.01,5436.12
12731,12,2010-12-10 10:56:00,2011-11-16 11:59:00,18895.91,1574.66,1439.41,8437,30.64,24,341,341,France,18895.91,20225.83
12732,1,2011-06-13 11:33:00,2011-06-13 11:33:00,236.26,236.26,236.26,111,,180,0,1,France,236.26,2835.12
12733,1,2011-04-19 16:19:00,2011-04-19 16:19:00,383.95,383.95,383.95,137,,234,0,1,USA,383.95,4607.4
12734,1,2010-12-22 12:47:00,2010-12-22 12:47:00,110.4,110.4,110.4,88,,353,0,1,France,110.4,1324.8
12735,2,2011-01-06 14:26:00,2011-01-28 13:37:00,779.57,389.78,389.78,368,21.0,315,21,21,France,779.57,9354.84
12736,1,2011-01-11 07:57:00,2011-01-11 07:57:00,234.0,234.0,234.0,173,,333,0,1,France,234.0,2808.0
12738,1,2010-12-02 18:27:00,2010-12-02 18:27:00,155.35,155.35,155.35,148,,372,0,1,Germany,155.35,1864.2
12739,2,2011-09-01 17:45:00,2011-09-22 13:00:00,1013.04,506.52,506.52,486,20.0,78,20,20,United Arab Emirates,1013.04,12156.48
12740,1,2011-10-07 10:44:00,2011-10-07 10:44:00,427.6,427.6,427.6,342,,64,0,1,France,427.6,5131.2
12743,2,2011-07-28 16:06:00,2011-07-28 16:21:00,540.13,270.06,270.06,315,0.0,134,0,1,Unspecified,540.13,6481.56
12744,7,2011-01-25 13:26:00,2011-10-19 11:18:00,21279.29,3039.9,2118.74,5241,44.0,52,266,266,Singapore,21279.29,29199.03
12747,11,2010-12-05 15:38:00,2011-12-07 14:34:00,4196.01,381.46,347.71,1275,36.3,2,366,366,United Kingdom,4196.01,4184.55
12748,209,2010-12-01 12:48:00,2011-12-09 12:20:00,33053.19,158.15,82.12,25287,1.43,1,372,372,United Kingdom,33053.19,32431.22
12749,5,2011-05-10 15:25:00,2011-12-06 09:56:00,4090.88,818.18,763.06,1471,51.75,4,209,209,United Kingdom,4090.88,7144.36
12750,1,2011-08-03 09:13:00,2011-08-03 09:13:00,275.88,275.88,275.88,137,,129,0,1,Poland,275.88,3310.56
12752,1,2011-09-19 13:32:00,2011-09-19 13:32:00,4366.78,4366.78,4366.78,2262,,81,0,1,Norway,4366.78,52401.36
12753,6,2010-12-12 11:44:00,2011-11-17 10:52:00,21429.39,3571.56,3639.89,11421,67.4,23,339,339,Japan,21429.39,23072.94
12754,3,2011-02-04 10:31:00,2011-04-18 09:00:00,3010.74,1003.58,45.57,6481,36.0,236,72,72,Japan,3010.74,15262.78
12755,2,2010-12-09 10:44:00,2011-03-04 12:42:00,3811.95,1905.98,1905.98,1491,85.0,281,85,85,Japan,3811.95,16368.96
12756,1,2011-09-14 09:31:00,2011-09-14 09:31:00,112.08,112.08,112.08,144,,87,0,1,Japan,112.08,1344.96
12757,13,2011-05-12 19:01:00,2011-11-24 12:30:00,7834.65,602.67,557.72,2395,15.83,16,195,195,Portugal,7834.65,14664.86
12758,2,2011-03-08 12:05:00,2011-08-15 10:22:00,2791.59,1395.8,1395.8,2135,159.0,117,159,159,Portugal,2791.59,6408.37
12759,3,2011-03-09 08:09:00,2011-10-18 14:49:00,1531.44,510.48,448.92,902,111.5,52,223,223,Netherlands,1531.44,2506.62
12762,2,2011-11-14 14:23:00,2011-12-02 10:23:00,1898.52,949.26,949.26,1227,17.0,8,17,17,Portugal,1898.52,22782.24
12763,2,2010-12-05 15:46:00,2011-07-24 14:12:00,494.08,247.04,247.04,316,230.0,138,230,230,Japan,494.08,784.08
12764,1,2011-01-27 10:19:00,2011-01-27 10:19:00,1693.88,1693.88,1693.88,386,,317,0,1,Lebanon,1693.88,20326.56
12766,7,2010-12-08 13:53:00,2011-12-06 08:46:00,6989.63,998.52,973.65,3646,60.0,4,362,362,Portugal,6989.63,7047.56
12769,1,2011-04-15 10:25:00,2011-04-15 10:25:00,1143.6,1143.6,1143.6,356,,239,0,1,Brazil,1143.6,13723.2
12770,1,2011-05-13 09:33:00,2011-05-13 09:33:00,1351.45,1351.45,1351.45,743,,211,0,1,Japan,1351.45,16217.4
12772,1,2011-10-11 09:19:00,2011-10-11 09:19:00,892.47,892.47,892.47,556,,60,0,1,Portugal,892.47,10709.64
12775,5,2011-02-01 13:45:00,2011-11-22 16:33:00,1386.04,277.21,235.71,877,73.0,17,294,294,Netherlands,1386.04,1720.76
12778,6,2011-01-31 14:35:00,2011-11-20 11:30:00,822.23,137.04,145.06,825,58.0,20,292,292,Netherlands,822.23,1027.79
12779,8,2010-12-03 13:40:00,2011-11-02 11:43:00,3981.36,497.67,475.21,2024,47.14,38,333,333,Poland,3981.36,4363.95
12781,2,2011-02-28 08:43:00,2011-10-07 10:37:00,826.74,413.37,413.37,671,221.0,64,221,221,Czech Republic,826.74,1365.43
12782,5,2010-12-17 11:30:00,2011-12-05 09:16:00,2330.92,466.18,463.5,1086,87.5,5,352,352,Portugal,2330.92,2417.01
12783,6,2011-09-25 15:35:00,2011-12-07 15:56:00,2225.91,370.98,339.02,624,14.2,2,73,73,Portugal,2225.91,11129.55
12784,2,2011-11-24 12:53:00,2011-11-30 15:38:00,532.82,266.41,266.41,280,6.0,9,6,6,Portugal,532.82,6393.84
12785,1,2010-12-10 13:48:00,2010-12-10 13:48:00,311.95,311.95,311.95,131,,364,0,1,Portugal,311.95,3743.4
12787,3,2011-05-31 09:36:00,2011-11-30 08:44:00,463.66,154.55,158.1,261,91.0,10,182,182,Netherlands,463.66,929.87
12789,1,2011-10-05 13:34:00,2011-10-05 13:34:00,91.85,91.85,91.85,4,,65,0,1,Netherlands,91.85,1102.2
12790,1,2011-05-31 14:14:00,2011-05-31 14:14:00,324.92,324.92,324.92,166,,192,0,1,Netherlands,324.92,3899.04
12791,1,2010-12-01 11:27:00,2010-12-01 11:27:00,192.6,192.6,192.6,97,,374,0,1,Netherlands,192.6,2311.2
12792,1,2011-03-28 11:36:00,2011-03-28 11:36:00,400.54,400.54,400.54,217,,257,0,1,Portugal,400.54,4806.48
12793,2,2010-12-03 15:14:00,2011-01-09 12:12:00,545.48,272.74,272.74,295,36.0,335,36,36,Portugal,545.48,5530.56
12794,2,2011-09-02 12:01:00,2011-10-17 14:54:00,860.41,430.2,430.2,592,45.0,53,45,45,Portugal,860.41,6978.88
12795,1,2011-11-21 10:27:00,2011-11-21 10:27:00,430.48,430.48,430.48,68,,19,0,1,Portugal,430.48,5165.76
12797,1,2010-12-09 10:55:00,2010-12-09 10:55:00,254.03,254.03,254.03,118,,366,0,1,Portugal,254.03,3048.36
12798,3,2011-06-22 10:11:00,2011-11-29 15:52:00,6977.04,2325.68,1718.4,5256,80.0,10,160,160,Japan,6977.04,15916.37
12802,1,2011-06-06 09:36:00,2011-06-06 09:36:00,427.58,427.58,427.58,314,,187,0,1,Netherlands,427.58,5130.96
12808,3,2010-12-06 10:27:00,2011-11-03 10:05:00,483.65,161.22,151.95,188,165.5,37,331,331,Portugal,483.65,533.33
12809,1,2011-06-15 10:51:00,2011-06-15 10:51:00,489.31,489.31,489.31,220,,178,0,1,Portugal,489.31,5871.72
12811,3,2011-02-28 15:39:00,2011-03-24 09:42:00,514.85,171.62,240.25,230,11.0,261,23,23,Portugal,514.85,6178.2
12812,1,2011-10-26 09:54:00,2011-10-26 09:54:00,229.64,229.64,229.64,164,,45,0,1,Japan,229.64,2755.68
12814,1,2011-08-30 12:11:00,2011-08-30 12:11:00,125.92,125.92,125.92,49,,102,0,1,Poland,125.92,1511.04
12815,2,2011-05-25 13:34:00,2011-07-15 10:21:00,1063.46,531.73,531.73,379,50.0,148,50,50,Poland,1063.46,7763.26
12816,2,2011-06-16 13:24:00,2011-09-05 12:41:00,572.2,286.1,286.1,128,80.0,96,80,80,Poland,572.2,2610.66
12817,1,2011-03-03 16:28:00,2011-03-03 16:28:00,166.04,166.04,166.04,53,,281,0,1,Austria,166.04,1992.48
12818,1,2011-03-23 12:06:00,2011-03-23 12:06:00,1542.08,1542.08,1542.08,929,,262,0,1,Austria,1542.08,18504.96
12820,4,2011-01-17 12:34:00,2011-12-06 15:12:00,942.34,235.58,214.06,722,107.33,3,323,323,United Kingdom,942.34,1064.87
12821,1,2011-05-09 15:51:00,2011-05-09 15:51:00,92.72,92.72,92.72,70,,214,0,1,United Kingdom,92.72,1112.64
12822,2,2011-09-13 13:46:00,2011-09-30 10:04:00,948.88,474.44,474.44,550,16.0,71,16,16,United Kingdom,948.88,11386.56
12823,5,2011-02-16 12:15:00,2011-09-26 07:35:00,1759.5,351.9,306.0,230,55.0,75,221,221,United Kingdom,1759.5,2905.96
12824,1,2011-10-11 12:49:00,2011-10-11 12:49:00,397.12,397.12,397.12,232,,60,0,1,United Kingdom,397.12,4765.44
12826,7,2010-12-09 15:21:00,2011-12-07 10:25:00,1474.72,210.67,212.72,1058,59.83,3,362,362,United Kingdom,1474.72,1486.94
12827,3,2011-10-26 15:44:00,2011-12-04 12:17:00,430.15,143.38,111.45,197,19.0,6,38,38,United Kingdom,430.15,4131.7
12828,6,2011-08-01 16:16:00,2011-12-07 08:45:00,1018.71,169.78,169.1,494,25.0,3,127,127,United Kingdom,1018.71,2927.79
12829,2,2010-12-14 14:54:00,2011-01-07 11:13:00,293.0,146.5,146.5,376,23.0,337,23,23,United Kingdom,293.0,3516.0
12830,6,2011-06-21 10:53:00,2011-11-02 11:54:00,6814.64,1135.77,929.12,9848,26.2,38,134,134,United Kingdom,6814.64,18562.27
12831,1,2011-03-22 13:02:00,2011-03-22 13:02:00,215.05,215.05,215.05,135,,262,0,1,United Kingdom,215.05,2580.6
12832,2,2011-09-02 13:48:00,2011-11-07 13:30:00,383.03,191.52,191.52,195,65.0,32,65,65,United Kingdom,383.03,2150.86
12833,1,2011-07-17 13:46:00,2011-07-17 13:46:00,417.38,417.38,417.38,156,,145,0,1,United Kingdom,417.38,5008.56
12834,1,2011-03-02 09:49:00,2011-03-02 09:49:00,312.38,312.38,312.38,110,,283,0,1,United Kingdom,312.38,3748.56
12836,4,2011-02-01 11:19:00,2011-10-11 15:10:00,2610.36,652.59,656.27,1062,83.67,59,252,252,United Kingdom,2610.36,3780.88
12837,1,2011-06-19 16:07:00,2011-06-19 16:07:00,134.1,134.1,134.1,24,,173,0,1,United Kingdom,134.1,1609.2
12838,2,2010-12-01 11:57:00,2011-11-06 12:20:00,671.95,335.98,335.98,355,340.0,34,340,340,United Kingdom,671.95,721.36
12839,14,2010-12-07 15:48:00,2011-12-07 12:33:00,5591.42,399.39,343.2,3807,27.69,3,364,364,United Kingdom,5591.42,5606.78
12840,4,2011-04-27 12:21:00,2011-07-19 09:29:00,2726.77,681.69,649.95,1511,27.0,144,82,82,United Kingdom,2726.77,12137.45
12841,25,2010-12-03 10:43:00,2011-12-05 11:13:00,3991.58,159.66,160.67,2720,14.83,5,367,367,United Kingdom,3991.58,3969.83
12842,2,2011-02-04 12:36:00,2011-09-30 15:33:00,1118.99,559.5,559.5,547,238.0,70,238,238,United Kingdom,1118.99,1716.1
12843,8,2011-03-20 14:38:00,2011-10-05 12:09:00,1702.26,212.78,254.23,781,27.71,66,198,198,United Kingdom,1702.26,3138.0
12844,2,2011-08-01 13:11:00,2011-11-10 13:31:00,325.96,162.98,162.98,125,101.0,29,101,101,United Kingdom,325.96,1177.97
12845,4,2011-02-22 14:10:00,2011-03-17 13:34:00,354.09,88.52,69.3,204,7.33,267,22,22,United Kingdom,354.09,4249.08
12847,1,2011-11-17 13:16:00,2011-11-17 13:16:00,843.64,843.64,843.64,873,,22,0,1,United Kingdom,843.64,10123.68
12849,2,2011-03-16 12:26:00,2011-11-08 13:41:00,1010.29,505.14,505.14,597,237.0,31,237,237,United Kingdom,1010.29,1555.93
12851,1,2011-09-04 12:41:00,2011-09-04 12:41:00,131.81,131.81,131.81,106,,97,0,1,United Kingdom,131.81,1581.72
12852,1,2011-02-18 08:47:00,2011-02-18 08:47:00,311.55,311.55,311.55,149,,295,0,1,United Kingdom,311.55,3738.6
12853,6,2011-01-28 10:28:00,2011-07-28 11:29:00,1957.1,326.18,228.8,800,36.0,135,181,181,United Kingdom,1957.1,3946.64
12854,3,2011-01-25 13:35:00,2011-09-22 12:15:00,1316.25,438.75,420.47,626,119.5,79,239,239,United Kingdom,1316.25,2010.17
12855,1,2010-12-02 09:37:00,2010-12-02 09:37:00,38.1,38.1,38.1,30,,373,0,1,United Kingdom,38.1,457.2
